Order_ID;Order_Date;Cust_Type;Region;Product;Category;Item;Brand;Qty;Sales;Cost;Profit
NZ-ORD-684;14/11/2024;Returning;Hamilton;Product-6;Toys;Doll;Lego;8;103.28;-121.84;225.12
NZ-ORD-685;15/11/2024;Returning;Dunedin;Product-14;Toys;Card Game;Telltale;6;1590.73;1601.77;-11.04
NZ-ORD-686;16/11/2024;Returning;Dunedin;Product-22;Home Decor;Vinyl Paper;Seven;1;1020.26;678.33;341.93
NZ-ORD-687;17/11/2024;Returning;Dunedin;Product-5;Books;Horror;Bloom House;10;1434.21;1223.38;210.83
NZ-ORD-688;18/11/2024;New;Wellington;Product-6;Electronics;DVD Player;Sony;1;1880.95;1878.02;2.93
NZ-ORD-689;19/11/2024;Returning;Wellington;Product-5;Electronics;DVD Player;Changhong;10;1652.98;1599.86;53.12
NZ-ORD-690;20/11/2024;Returning;Auckland;Product-4;Electronics;CCTV;Huawei;3;1721.92;1704.41;17.51
NZ-ORD-691;21/11/2024;New;Wellington;Product-1;Home Decor;Miniature Statue;Baurdani;5;985.59;1024.46;-38.87
NZ-ORD-692;22/11/2024;New;Christchurch;Product-5;Clothing;T-Shirt;Nike;5;1776.88;1544.44;232.44
NZ-ORD-693;23/11/2024;New;Christchurch;Product-11;Books;Comedy;Warner Bros;7;518.5;39.55;478.95
NZ-ORD-694;24/11/2024;Returning;Auckland;Product-13;Books;Horror;Universal;1;557.51;189.27;368.24
NZ-ORD-695;25/11/2024;New;Wellington;Product-14;Clothing;Shirt;Puma;6;450.43;456.02;-5.59
NZ-ORD-696;26/11/2024;New;Wellington;Product-15;Toys;Card Game;Hasbro;7;1100.28;958.71;141.57
NZ-ORD-697;27/11/2024;Returning;Hamilton;Product-12;Clothing;Shoe;Puma;4;108.78;105.31;3.47
NZ-ORD-698;28/11/2024;Returning;Hamilton;Product-16;Toys;Board Game;Century;6;1424.63;1265.22;159.41
NZ-ORD-699;29/11/2024;Returning;Hamilton;Product-18;Books;Cartoon;Disney;1;1835.87;1503.85;332.02
NZ-ORD-700;30/11/2024;New;Wellington;Product-26;Home Decor;Vinyl Paper;Joyko;7;1552.65;1234.86;317.79
NZ-ORD-701;01/12/2024;New;Dunedin;Product-4;Toys;Doll;Marvel;8;449.53;548.47;-98.94
NZ-ORD-702;02/12/2024;Returning;Dunedin;Product-10;Home Decor;Vase;IKEA;2;1496.05;1507.06;-11.01
NZ-ORD-703;03/12/2024;Returning;Wellington;Product-10;Home Decor;Window Blind;Kels;10;934.54;512.55;421.99
NZ-ORD-704;04/12/2024;New;Dunedin;Product-8;Home Decor;Vase;IKEA;2;1899.53;1612.63;286.9
NZ-ORD-705;05/12/2024;New;Auckland;Product-1;Clothing;Shoe;Puma;3;1619.62;1697.29;-77.67
NZ-ORD-706;06/12/2024;New;Auckland;Product-30;Clothing;Shoe;New Balance;3;747.5;298.23;449.27
NZ-ORD-707;07/12/2024;New;Dunedin;Product-28;Toys;Doll;Hasbro;7;608.95;555.55;53.4
NZ-ORD-708;08/12/2024;Returning;Christchurch;Product-1;Electronics;Hardisk SDD;Samsung;4;1628.15;1182.71;445.44
NZ-ORD-709;09/12/2024;New;Auckland;Product-20;Books;Romance;Disney;3;681.59;647.36;34.23
NZ-ORD-710;10/12/2024;Returning;Hamilton;Product-14;Home Decor;Window Blind;Rails;3;415.68;291.6;124.08
NZ-ORD-711;11/12/2024;New;Auckland;Product-6;Clothing;Pant;Puma;3;716.89;748.01;-31.12
NZ-ORD-712;12/12/2024;New;Auckland;Product-16;Toys;Puzzle;Gramedia;3;1104.48;741.12;363.36
NZ-ORD-713;13/12/2024;New;Hamilton;Product-16;Home Decor;Window Blind;IKEA;5;1038.04;789.6;248.44
NZ-ORD-714;14/12/2024;Returning;Auckland;Product-1;Books;Horror;Warner Bros;2;1248.64;1278.5;-29.86
NZ-ORD-715;15/12/2024;New;Christchurch;Product-9;Toys;Card Game;Dungeons;4;1104.44;1170.05;-65.61
NZ-ORD-716;16/12/2024;Returning;Hamilton;Product-24;Books;Documentary;Discovery;8;633.76;336.99;296.77
NZ-ORD-717;17/12/2024;Returning;Hamilton;Product-19;Home Decor;Miniature Statue;Oates;10;904.32;892.59;11.73
NZ-ORD-718;18/12/2024;Returning;Christchurch;Product-13;Electronics;Hardisk SDD;Toshiba;10;1296.75;871.19;425.56
NZ-ORD-719;19/12/2024;New;Auckland;Product-5;Books;Cartoon;Warner Bros;7;1841.79;1907.56;-65.77
NZ-ORD-720;20/12/2024;New;Hamilton;Product-3;Clothing;Shoe;New Balance;2;1814.18;1821.62;-7.44
NZ-ORD-721;21/12/2024;Returning;Christchurch;Product-1;Clothing;Jacket;Puma;3;1464.82;1516.66;-51.84
NZ-ORD-722;22/12/2024;Returning;Wellington;Product-7;Toys;Doll;Marvel;7;804.54;460.16;344.38
NZ-ORD-723;23/12/2024;New;Hamilton;Product-28;Toys;Puzzle;Wonder World;3;1621.71;1387.3;234.41
NZ-ORD-724;24/12/2024;New;Christchurch;Product-14;Clothing;Shoe;Converse;7;1562.85;1534.09;28.76
NZ-ORD-725;25/12/2024;Returning;Wellington;Product-14;Electronics;Hardisk SDD;Samsung;2;477.49;336.83;140.66
NZ-ORD-726;26/12/2024;New;Christchurch;Product-1;Toys;Robot;Capcom;6;1315.2;916.8;398.4
NZ-ORD-727;27/12/2024;Returning;Christchurch;Product-30;Home Decor;Vase;Midea;5;573.96;79.11;494.85
NZ-ORD-728;28/12/2024;New;Wellington;Product-20;Electronics;Mobile Phone;Apple;2;64.21;-24.02;88.23
NZ-ORD-729;29/12/2024;New;Auckland;Product-27;Toys;Robot;Konami;10;1613.87;1473.4;140.47
NZ-ORD-730;30/12/2024;New;Christchurch;Product-22;Home Decor;Vinyl Paper;Seven;8;1707.91;1359.98;347.93
NZ-ORD-731;31/12/2024;New;Christchurch;Product-23;Books;Horror;Universal;10;1644.55;1461.43;183.12
NZ-ORD-732;01/01/2025;Returning;Hamilton;Product-15;Electronics;CCTV;Samsung;6;651.15;285.92;365.23
NZ-ORD-733;02/01/2025;Returning;Dunedin;Product-24;Clothing;Pant;Adidas;6;848.41;523.75;324.66
NZ-ORD-734;03/01/2025;Returning;Dunedin;Product-30;Electronics;CCTV;Sony;5;1772.02;1719.92;52.1
NZ-ORD-735;04/01/2025;Returning;Hamilton;Product-15;Home Decor;Vinyl Paper;Kenko;8;1587.67;1148.41;439.26
NZ-ORD-736;05/01/2025;Returning;Christchurch;Product-17;Clothing;Shirt;Nike;4;151.91;230.62;-78.71
NZ-ORD-737;06/01/2025;Returning;Auckland;Product-6;Books;Cartoon;Dreamworks;3;402.32;-70.33;472.65
NZ-ORD-738;07/01/2025;New;Auckland;Product-1;Clothing;Jacket;New Balance;2;625.04;663.95;-38.91
NZ-ORD-739;08/01/2025;New;Hamilton;Product-7;Books;Documentary;Warner Bros;8;1739.88;1264.05;475.83
NZ-ORD-740;09/01/2025;Returning;Wellington;Product-6;Books;Cartoon;Warner Bros;2;782.77;401.8;380.97
NZ-ORD-741;10/01/2025;Returning;Wellington;Product-20;Clothing;Jacket;Puma;7;512.46;493.69;18.77
NZ-ORD-742;11/01/2025;Returning;Dunedin;Product-23;Electronics;Mobile Phone;Apple;10;1720.74;1309.9;410.84
NZ-ORD-743;12/01/2025;New;Auckland;Product-18;Electronics;Hardisk SDD;Seagate;6;1584.02;1575.33;8.69
NZ-ORD-744;13/01/2025;New;Christchurch;Product-3;Home Decor;Vinyl Paper;Seven;6;1134.85;1227.2;-92.35
NZ-ORD-745;14/01/2025;Returning;Dunedin;Product-23;Toys;Doll;Hasbro;9;1485.43;1056.4;429.03
NZ-ORD-746;15/01/2025;New;Hamilton;Product-13;Books;Comedy;20th Century Fox;7;1667.59;1348.06;319.53
NZ-ORD-747;16/01/2025;New;Wellington;Product-1;Books;Comedy;Warner Bros;1;1849.66;1570.45;279.21
NZ-ORD-748;17/01/2025;Returning;Wellington;Product-5;Books;Comedy;Lionsgate;5;949.54;637.06;312.48
NZ-ORD-749;18/01/2025;Returning;Auckland;Product-26;Clothing;T-Shirt;New Balance;5;1777.1;1754.61;22.49
NZ-ORD-750;19/01/2025;New;Christchurch;Product-24;Toys;Puzzle;Marvel;6;1145.67;927.41;218.26
NZ-ORD-751;20/01/2025;New;Hamilton;Product-9;Home Decor;Miniature Statue;Oates;9;36.71;-16.41;53.12
NZ-ORD-752;21/01/2025;New;Christchurch;Product-5;Clothing;T-Shirt;Converse;5;358.6;264.54;94.06
NZ-ORD-753;22/01/2025;Returning;Wellington;Product-14;Toys;Puzzle;Marvel;7;1897.08;1477.12;419.96
NZ-ORD-754;23/01/2025;New;Wellington;Product-18;Clothing;Shirt;Converse;1;641.14;683.72;-42.58
NZ-ORD-755;24/01/2025;New;Wellington;Product-7;Electronics;TV;Samsung;5;839.35;419.69;419.66
NZ-ORD-756;25/01/2025;New;Auckland;Product-3;Toys;Card Game;Marvel;2;1070.22;911.84;158.38
NZ-ORD-757;26/01/2025;Returning;Christchurch;Product-23;Clothing;Shoe;Puma;2;1675.34;1486.59;188.75
NZ-ORD-758;27/01/2025;Returning;Auckland;Product-14;Home Decor;Vinyl Paper;Level Up;2;1232.98;902.28;330.7
NZ-ORD-759;28/01/2025;New;Hamilton;Product-15;Books;Documentary;Universal;8;1447.19;1056.66;390.53
NZ-ORD-760;29/01/2025;Returning;Auckland;Product-14;Home Decor;Miniature Statue;Tuscany;10;1079.18;1141.21;-62.03
NZ-ORD-761;30/01/2025;New;Hamilton;Product-28;Toys;Board Game;Telltale;1;1403.02;1490.18;-87.16
NZ-ORD-762;31/01/2025;New;Auckland;Product-9;Books;Horror;20th Century Fox;2;221.97;-35.82;257.79
NZ-ORD-763;01/02/2025;Returning;Wellington;Product-26;Home Decor;Miniature Statue;Baurdani;10;813.09;380.23;432.86
NZ-ORD-764;02/02/2025;New;Auckland;Product-9;Toys;Robot;Bandai;2;1640.85;1260.89;379.96
NZ-ORD-765;03/02/2025;Returning;Christchurch;Product-12;Clothing;T-Shirt;Nike;2;242.79;-232.55;475.34
NZ-ORD-766;04/02/2025;Returning;Dunedin;Product-15;Home Decor;Vinyl Paper;Level Up;10;1170.91;991.31;179.6
NZ-ORD-767;05/02/2025;Returning;Hamilton;Product-30;Clothing;Pant;Converse;6;1601.54;1509.46;92.08
NZ-ORD-768;06/02/2025;New;Dunedin;Product-23;Home Decor;Vinyl Paper;Joyko;9;1006.96;661.64;345.32
NZ-ORD-769;07/02/2025;New;Christchurch;Product-11;Electronics;TV;Sony;8;1097.51;650.69;446.82
NZ-ORD-770;08/02/2025;Returning;Hamilton;Product-9;Home Decor;Miniature Statue;Tuscany;5;815.32;642.87;172.45
NZ-ORD-771;09/02/2025;Returning;Wellington;Product-24;Electronics;DVD Player;Samsung;1;343.12;126.66;216.46
NZ-ORD-772;10/02/2025;New;Christchurch;Product-15;Toys;Card Game;Dungeons;1;1424.21;1353.74;70.47
NZ-ORD-773;11/02/2025;New;Wellington;Product-2;Toys;Board Game;Hasbro;7;1898.23;1545.43;352.8
NZ-ORD-774;12/02/2025;New;Hamilton;Product-25;Electronics;Mobile Phone;Vivo;10;157.42;-53.3;210.72
NZ-ORD-775;13/02/2025;New;Hamilton;Product-7;Clothing;Jacket;Converse;10;1987.83;2045.44;-57.61
NZ-ORD-776;14/02/2025;New;Christchurch;Product-22;Electronics;CCTV;Sony;10;1219.14;1193.76;25.38
NZ-ORD-777;15/02/2025;Returning;Auckland;Product-21;Toys;Puzzle;Wonder World;7;1220.4;1195.96;24.44
NZ-ORD-778;16/02/2025;Returning;Christchurch;Product-6;Toys;Doll;Yin Mang;10;965.53;652.42;313.11
NZ-ORD-779;17/02/2025;Returning;Dunedin;Product-19;Home Decor;Vinyl Paper;Seiko;7;471.52;334.93;136.59
NZ-ORD-780;18/02/2025;Returning;Hamilton;Product-23;Home Decor;Vinyl Paper;Level Up;1;1687.37;1311.84;375.53
NZ-ORD-781;19/02/2025;Returning;Dunedin;Product-3;Electronics;Hardisk SDD;Kingston;9;76.46;69.18;7.28
NZ-ORD-782;20/02/2025;Returning;Dunedin;Product-3;Home Decor;Miniature Statue;Oates;5;1510.18;1599.48;-89.3
NZ-ORD-783;21/02/2025;Returning;Auckland;Product-10;Home Decor;Vase;Yuzhei Wong;1;1047.18;982.24;64.94
NZ-ORD-784;22/02/2025;New;Wellington;Product-7;Books;Horror;20th Century Fox;9;593.75;518.31;75.44
NZ-ORD-785;23/02/2025;Returning;Hamilton;Product-13;Home Decor;Window Blind;Bardy;4;695.59;722.44;-26.85
NZ-ORD-786;24/02/2025;New;Christchurch;Product-7;Electronics;Mobile Phone;Vivo;8;1894.53;1541.27;353.26
NZ-ORD-787;25/02/2025;Returning;Dunedin;Product-7;Toys;Puzzle;Hasbro;1;1491.85;1439.58;52.27
NZ-ORD-788;26/02/2025;Returning;Hamilton;Product-7;Toys;Board Game;Telltale;1;1947.96;1743.14;204.82
NZ-ORD-789;27/02/2025;Returning;Christchurch;Product-3;Clothing;Pant;Puma;2;1263.75;944.28;319.47
NZ-ORD-790;28/02/2025;New;Auckland;Product-19;Electronics;TV;Toshiba;1;1938.12;1926.43;11.69
NZ-ORD-791;01/03/2025;New;Hamilton;Product-20;Clothing;Pant;Converse;9;129.57;115.48;14.09
NZ-ORD-792;02/03/2025;Returning;Auckland;Product-3;Clothing;Jacket;New Balance;5;1137.17;845.95;291.22
NZ-ORD-793;03/03/2025;New;Christchurch;Product-5;Toys;Board Game;Marvel;7;1346.1;958.18;387.92
NZ-ORD-794;04/03/2025;New;Dunedin;Product-13;Toys;Doll;Lego;3;1488.9;1406.59;82.31
NZ-ORD-795;05/03/2025;New;Dunedin;Product-10;Clothing;Shirt;Converse;1;1345.39;1286.82;58.57
NZ-ORD-796;06/03/2025;New;Christchurch;Product-18;Toys;Card Game;Hasbro;6;814.07;834.77;-20.7
NZ-ORD-797;07/03/2025;New;Hamilton;Product-15;Home Decor;Curtain;Brother;3;1487.95;1474.52;13.43
NZ-ORD-798;08/03/2025;New;Dunedin;Product-9;Electronics;Mobile Phone;Apple;3;1780.21;1615.01;165.2
NZ-ORD-799;09/03/2025;New;Dunedin;Product-29;Home Decor;Curtain;IKEA;9;1112.52;796.45;316.07
NZ-ORD-800;10/03/2025;Returning;Dunedin;Product-16;Home Decor;Curtain;Bardy;4;1300.86;1242.75;58.11
NZ-ORD-801;11/03/2025;Returning;Christchurch;Product-14;Books;Comedy;20th Century Fox;5;1103.3;1191.81;-88.51
NZ-ORD-802;12/03/2025;New;Wellington;Product-13;Books;Cartoon;Dreamworks;10;1203.89;710.35;493.54
NZ-ORD-803;13/03/2025;Returning;Wellington;Product-16;Home Decor;Window Blind;Bardy;3;538.59;207.38;331.21
NZ-ORD-804;14/03/2025;New;Hamilton;Product-11;Home Decor;Vinyl Paper;Seiko;10;1724.08;1651.03;73.05
NZ-ORD-805;15/03/2025;New;Christchurch;Product-25;Toys;Board Game;Telltale;1;1531.37;1603.52;-72.15
NZ-ORD-806;16/03/2025;New;Dunedin;Product-19;Toys;Card Game;Marvel;3;1488.21;1290.32;197.89
NZ-ORD-807;17/03/2025;New;Christchurch;Product-26;Books;Horror;Warner Bros;8;1119.91;696.54;423.37
NZ-ORD-808;18/03/2025;New;Auckland;Product-9;Clothing;Shirt;Nike;2;142.32;-134.98;277.3
NZ-ORD-809;19/03/2025;Returning;Dunedin;Product-23;Electronics;Hardisk SDD;Seagate;1;700.73;629.47;71.26
NZ-ORD-810;20/03/2025;New;Christchurch;Product-5;Electronics;Mobile Phone;Huawei;4;124.45;-108.92;233.37
NZ-ORD-811;21/03/2025;Returning;Hamilton;Product-15;Toys;Card Game;Hasbro;9;785.49;446.4;339.09
NZ-ORD-812;22/03/2025;New;Hamilton;Product-19;Books;Comedy;Universal;2;1892.3;1751.4;140.9
NZ-ORD-813;23/03/2025;New;Auckland;Product-4;Toys;Board Game;Hasbro;2;561.08;415.33;145.75
NZ-ORD-814;24/03/2025;New;Christchurch;Product-19;Books;Documentary;National Geographic;10;729.38;811.68;-82.3
NZ-ORD-815;25/03/2025;New;Wellington;Product-25;Electronics;Hardisk SDD;Toshiba;4;1774.93;1744.43;30.5
NZ-ORD-816;26/03/2025;New;Hamilton;Product-8;Electronics;Hardisk SDD;Seagate;9;1901.65;1645.7;255.95
NZ-ORD-817;27/03/2025;New;Hamilton;Product-15;Home Decor;Vinyl Paper;Level Up;6;416.5;502.21;-85.71
NZ-ORD-818;28/03/2025;Returning;Christchurch;Product-12;Books;Horror;Lionsgate;9;1371.12;1159.42;211.7
NZ-ORD-819;29/03/2025;Returning;Auckland;Product-4;Electronics;DVD Player;Panasonic;3;567.52;94.86;472.66
NZ-ORD-820;30/03/2025;Returning;Auckland;Product-16;Books;Documentary;National Geographic;3;1770.36;1364.58;405.78
NZ-ORD-821;31/03/2025;Returning;Christchurch;Product-23;Books;Documentary;National Geographic;3;1016.68;851.44;165.24
NZ-ORD-822;01/04/2025;Returning;Dunedin;Product-16;Electronics;TV;Xiaomi;1;658.47;569.82;88.65
NZ-ORD-823;02/04/2025;New;Christchurch;Product-29;Toys;Card Game;Marvel;4;789.08;848.22;-59.14
NZ-ORD-824;03/04/2025;New;Christchurch;Product-10;Electronics;CCTV;Toshiba;5;463.2;293.14;170.06
NZ-ORD-825;04/04/2025;Returning;Christchurch;Product-3;Home Decor;Curtain;Brother;6;1338.92;887.94;450.98
NZ-ORD-826;05/04/2025;New;Wellington;Product-7;Electronics;TV;Samsung;5;1098.97;605.55;493.42
NZ-ORD-827;06/04/2025;New;Christchurch;Product-24;Electronics;Hardisk SDD;Kingston;9;1138.04;1028.59;109.45
NZ-ORD-828;07/04/2025;New;Christchurch;Product-10;Toys;Robot;Bandai;7;264.69;252.18;12.51
NZ-ORD-829;08/04/2025;Returning;Wellington;Product-1;Clothing;Pant;Puma;7;648.04;742.67;-94.63
NZ-ORD-830;09/04/2025;Returning;Wellington;Product-28;Clothing;Jacket;Nike;8;1589.53;1513.45;76.08
NZ-ORD-831;10/04/2025;New;Christchurch;Product-26;Toys;Doll;Lego;5;864.64;696.36;168.28
NZ-ORD-832;11/04/2025;New;Wellington;Product-19;Clothing;Shirt;Puma;8;1486.6;1018.66;467.94
NZ-ORD-833;12/04/2025;Returning;Auckland;Product-2;Home Decor;Vase;Midea;5;806.55;891.57;-85.02
NZ-ORD-834;13/04/2025;Returning;Wellington;Product-24;Toys;Puzzle;Gramedia;4;1012.02;1041.69;-29.67
NZ-ORD-835;14/04/2025;Returning;Auckland;Product-11;Toys;Doll;Barbie;4;1817.05;1523.26;293.79
NZ-ORD-836;15/04/2025;New;Hamilton;Product-8;Clothing;Pant;Puma;1;778.73;806.57;-27.84
NZ-ORD-837;16/04/2025;New;Hamilton;Product-13;Clothing;T-Shirt;Adidas;6;1962.13;1942.98;19.15
NZ-ORD-838;17/04/2025;New;Dunedin;Product-29;Clothing;T-Shirt;Puma;8;1381.54;1093.06;288.48
NZ-ORD-839;18/04/2025;Returning;Dunedin;Product-17;Electronics;CCTV;Toshiba;3;965.79;821.23;144.56
NZ-ORD-840;19/04/2025;New;Auckland;Product-9;Home Decor;Vase;IKEA;4;1175.26;921.58;253.68
NZ-ORD-841;20/04/2025;Returning;Christchurch;Product-16;Toys;Doll;Yin Mang;2;1828.81;1341.98;486.83
NZ-ORD-842;21/04/2025;Returning;Dunedin;Product-14;Home Decor;Vase;Yuzhei Wong;4;1160.45;1001.61;158.84
NZ-ORD-843;22/04/2025;Returning;Wellington;Product-20;Books;Comedy;Disney;10;1522.06;1426.67;95.39
NZ-ORD-844;23/04/2025;Returning;Wellington;Product-27;Toys;Doll;Hasbro;4;878.93;780.5;98.43
NZ-ORD-845;24/04/2025;New;Hamilton;Product-20;Home Decor;Window Blind;Brother;7;1384.09;1420.8;-36.71
NZ-ORD-846;25/04/2025;Returning;Christchurch;Product-30;Electronics;DVD Player;Toshiba;8;313.85;228.8;85.05
NZ-ORD-847;26/04/2025;New;Wellington;Product-7;Electronics;Hardisk SDD;Sandisk;8;330.99;69.17;261.82
NZ-ORD-848;27/04/2025;Returning;Wellington;Product-24;Books;Documentary;Warner Bros;3;702.59;419.6;282.99
NZ-ORD-849;28/04/2025;Returning;Hamilton;Product-27;Books;Romance;Warner Bros;4;1049.48;1054.9;-5.42
NZ-ORD-850;29/04/2025;Returning;Auckland;Product-22;Clothing;Jacket;Converse;3;1202.51;932.03;270.48
NZ-ORD-851;30/04/2025;New;Auckland;Product-21;Toys;Puzzle;Telltale;5;1009.76;612.95;396.81
NZ-ORD-852;01/05/2025;Returning;Dunedin;Product-18;Toys;Robot;Namco;1;1585.04;1200.49;384.55
NZ-ORD-853;02/05/2025;New;Hamilton;Product-2;Electronics;TV;Panasonic;9;846.12;910.91;-64.79
NZ-ORD-854;03/05/2025;New;Christchurch;Product-27;Toys;Puzzle;Hasbro;5;430.02;529.32;-99.3
NZ-ORD-855;04/05/2025;Returning;Auckland;Product-2;Electronics;Hardisk SDD;Toshiba;1;1708.98;1592.91;116.07
NZ-ORD-856;05/05/2025;Returning;Auckland;Product-12;Home Decor;Vinyl Paper;Seven;2;1714.99;1710.98;4.01
NZ-ORD-857;06/05/2025;New;Hamilton;Product-26;Books;Horror;Lionsgate;9;272.68;-85.23;357.91
NZ-ORD-858;07/05/2025;New;Wellington;Product-20;Home Decor;Window Blind;Rails;1;690.93;253.06;437.87
NZ-ORD-859;08/05/2025;Returning;Hamilton;Product-16;Toys;Puzzle;Hasbro;2;928.54;450.08;478.46
NZ-ORD-860;09/05/2025;New;Hamilton;Product-11;Books;Documentary;20th Century Fox;9;986.29;908.79;77.5
NZ-ORD-861;10/05/2025;Returning;Auckland;Product-3;Toys;Robot;Sega;5;1572.87;1334.77;238.1
NZ-ORD-862;11/05/2025;New;Christchurch;Product-13;Electronics;Hardisk SDD;Samsung;1;614.91;216.92;397.99
NZ-ORD-863;12/05/2025;New;Wellington;Product-2;Home Decor;Vinyl Paper;Seven;8;465;138.46;326.54
NZ-ORD-864;13/05/2025;New;Christchurch;Product-13;Clothing;Pant;Puma;4;977.5;508.91;468.59
NZ-ORD-865;14/05/2025;New;Dunedin;Product-12;Books;Horror;20th Century Fox;9;1579.95;1085.2;494.75
NZ-ORD-866;15/05/2025;New;Auckland;Product-8;Clothing;Shoe;Nike;8;991.7;586.76;404.94
NZ-ORD-867;16/05/2025;New;Christchurch;Product-17;Books;Horror;Warner Bros;7;1601.03;1314.44;286.59
NZ-ORD-868;17/05/2025;Returning;Dunedin;Product-1;Books;Cartoon;Pixar;2;660.85;240.24;420.61
NZ-ORD-869;18/05/2025;New;Hamilton;Product-6;Toys;Robot;Konami;7;1672.11;1761.1;-88.99
NZ-ORD-870;19/05/2025;New;Wellington;Product-26;Home Decor;Curtain;Kels;7;1986.1;1824.77;161.33
NZ-ORD-871;20/05/2025;Returning;Auckland;Product-27;Electronics;CCTV;Sony;2;41.68;-368.82;410.5
NZ-ORD-872;21/05/2025;Returning;Christchurch;Product-23;Clothing;Shoe;Adidas;9;261.53;32.34;229.19
NZ-ORD-873;22/05/2025;Returning;Dunedin;Product-9;Clothing;Shirt;Puma;9;345.07;395.42;-50.35
NZ-ORD-874;23/05/2025;Returning;Wellington;Product-13;Home Decor;Vase;Foshan;4;1840.76;1764.86;75.9
NZ-ORD-875;24/05/2025;Returning;Wellington;Product-29;Books;Horror;Lionsgate;9;1475.66;1209.87;265.79
NZ-ORD-876;25/05/2025;Returning;Auckland;Product-5;Toys;Board Game;Marvel;5;1762.19;1739.32;22.87
NZ-ORD-877;26/05/2025;New;Hamilton;Product-30;Electronics;TV;Xiaomi;4;410.81;348.67;62.14
NZ-ORD-878;27/05/2025;New;Dunedin;Product-4;Home Decor;Vinyl Paper;Joyko;1;155.42;-156.84;312.26
NZ-ORD-879;28/05/2025;New;Dunedin;Product-9;Electronics;TV;Sony;10;1060.85;746.41;314.44
NZ-ORD-880;29/05/2025;New;Auckland;Product-12;Home Decor;Curtain;IKEA;7;1494.86;1426.15;68.71
NZ-ORD-881;30/05/2025;New;Wellington;Product-30;Books;Comedy;Lionsgate;5;835.61;570.76;264.85
NZ-ORD-882;31/05/2025;Returning;Auckland;Product-20;Clothing;Shoe;New Balance;10;917.93;774.72;143.21
NZ-ORD-883;01/06/2025;New;Christchurch;Product-16;Clothing;Jacket;Puma;1;413.28;197.26;216.02
NZ-ORD-884;02/06/2025;New;Auckland;Product-27;Books;Horror;Lionsgate;3;134.76;-127.59;262.35
NZ-ORD-885;03/06/2025;Returning;Christchurch;Product-7;Clothing;Pant;Nike;2;1600.91;1688.21;-87.3
NZ-ORD-886;04/06/2025;Returning;Auckland;Product-22;Electronics;CCTV;Samsung;8;1420.1;1373.06;47.04
NZ-ORD-887;05/06/2025;New;Auckland;Product-24;Electronics;CCTV;Toshiba;4;788.33;407.32;381.01
NZ-ORD-888;06/06/2025;Returning;Christchurch;Product-1;Books;Comedy;Warner Bros;9;363.4;326.95;36.45
NZ-ORD-889;07/06/2025;New;Hamilton;Product-20;Books;Cartoon;Nickelodeon;1;1082.71;765.3;317.41
NZ-ORD-890;08/06/2025;New;Christchurch;Product-8;Toys;Puzzle;Hasbro;4;1434.9;1514.59;-79.69
NZ-ORD-891;09/06/2025;Returning;Christchurch;Product-17;Toys;Card Game;Marvel;2;302.14;287.99;14.15
NZ-ORD-892;10/06/2025;New;Auckland;Product-27;Books;Comedy;20th Century Fox;4;436.57;271.44;165.13
NZ-ORD-893;11/06/2025;New;Auckland;Product-24;Clothing;Shoe;Nike;6;1434.79;1128.09;306.7
NZ-ORD-894;12/06/2025;Returning;Auckland;Product-16;Electronics;CCTV;Samsung;8;600.51;172.76;427.75
NZ-ORD-895;13/06/2025;Returning;Christchurch;Product-4;Home Decor;Miniature Statue;Oates;4;929;967.67;-38.67
NZ-ORD-896;14/06/2025;Returning;Wellington;Product-5;Clothing;T-Shirt;Converse;2;877.27;670.2;207.07
NZ-ORD-897;15/06/2025;Returning;Hamilton;Product-4;Clothing;T-Shirt;New Balance;3;1329.77;1226.65;103.12
NZ-ORD-898;16/06/2025;Returning;Auckland;Product-26;Clothing;Pant;Nike;1;1158.82;1003.2;155.62
NZ-ORD-899;17/06/2025;Returning;Hamilton;Product-29;Home Decor;Vase;Foshan;7;1252.75;1223.61;29.14
NZ-ORD-900;18/06/2025;New;Hamilton;Product-12;Books;Romance;20th Century Fox;8;90.85;-209.99;300.84
NZ-ORD-901;19/06/2025;Returning;Auckland;Product-30;Clothing;Shirt;New Balance;4;1903.77;1770.32;133.45
NZ-ORD-902;20/06/2025;Returning;Wellington;Product-23;Electronics;Mobile Phone;Apple;1;44.78;-181.01;225.79
NZ-ORD-903;21/06/2025;New;Auckland;Product-14;Toys;Puzzle;Marvel;7;953.23;1004.57;-51.34
NZ-ORD-904;22/06/2025;Returning;Wellington;Product-23;Home Decor;Curtain;IKEA;2;1950.07;1681.23;268.84
NZ-ORD-905;23/06/2025;New;Hamilton;Product-10;Clothing;Pant;Converse;9;1816.57;1690.31;126.26
NZ-ORD-906;24/06/2025;Returning;Hamilton;Product-19;Toys;Robot;Sega;7;1164.6;1059.85;104.75
NZ-ORD-907;25/06/2025;Returning;Christchurch;Product-27;Clothing;Shoe;Adidas;2;1368.06;963.38;404.68
