Order_ID,Order_Date,Region,Product,Category,Item,Brand,Qty,Sales,Cost,Profit
NZ-ORD-1198,2026-04-12,Wellington,Product-11,Books,Cartoon,Nickelodeon,5,1120.41,927.77,192.64
NZ-ORD-1199,2026-04-13,Hamilton,Product-24,Books,Comedy,Warner Bros,4,1591.33,1656.56,-65.23
NZ-ORD-1200,2026-04-14,Christchurch,Product-7,Home Decor,Curtain,IKEA,2,634.69,487.97,146.72
NZ-ORD-1201,2026-04-15,Hamilton,Product-28,Electronics,CCTV,Sony,2,790.58,474.77,315.81
NZ-ORD-1202,2026-04-16,Hamilton,Product-28,Electronics,Mobile Phone,Huawei,10,425.84,49.14,376.7
NZ-ORD-1203,2026-04-17,Dunedin,Product-1,Electronics,TV,Panasonic,3,760.65,542.55,218.1
NZ-ORD-1204,2026-04-18,Wellington,Product-22,Electronics,CCTV,Samsung,5,132.24,179.49,-47.25
NZ-ORD-1205,2026-04-19,Christchurch,Product-14,Electronics,DVD Player,Changhong,3,1504.53,1348.03,156.5
NZ-ORD-1206,2026-04-20,Christchurch,Product-28,Toys,Doll,Lego,7,1704.73,1740.38,-35.65
NZ-ORD-1207,2026-04-21,Hamilton,Product-9,Books,Documentary,Universal,5,90.84,3.9,86.94
NZ-ORD-1208,2026-04-22,Dunedin,Product-6,Toys,Board Game,Exploding,2,168.41,187.25,-18.84
NZ-ORD-1209,2026-04-23,Auckland,Product-3,Books,Romance,Lionsgate,4,1616.66,1679.49,-62.83
NZ-ORD-1210,2026-04-24,Hamilton,Product-30,Clothing,Pant,Converse,8,958.6,951.56,7.04
NZ-ORD-1211,2026-04-25,Auckland,Product-28,Toys,Robot,Capcom,7,1352.81,1149.17,203.64
NZ-ORD-1212,2026-04-26,Hamilton,Product-12,Electronics,CCTV,Samsung,9,1849.53,1363.28,486.25
NZ-ORD-1213,2026-04-27,Hamilton,Product-9,Home Decor,Curtain,Brother,5,1308.82,887.8,421.02
NZ-ORD-1214,2026-04-28,Auckland,Product-8,Toys,Board Game,Telltale,9,71.7,-300.75,372.45
NZ-ORD-1215,2026-04-29,Wellington,Product-7,Books,Cartoon,Warner Bros,5,648.8,385.31,263.49
NZ-ORD-1216,2026-04-30,Wellington,Product-12,Clothing,Shirt,Puma,3,1689.34,1680.46,8.88
NZ-ORD-1217,2026-05-01,Auckland,Product-30,Electronics,DVD Player,Sony,2,176.38,-21.2,197.58
NZ-ORD-1218,2026-05-02,Hamilton,Product-12,Electronics,DVD Player,Changhong,10,457.96,134.02,323.94
NZ-ORD-1219,2026-05-03,Auckland,Product-19,Clothing,Shirt,New Balance,5,1478.04,1112.86,365.18
NZ-ORD-1220,2026-05-04,Auckland,Product-17,Clothing,T-Shirt,New Balance,4,428.19,359.15,69.04
NZ-ORD-1221,2026-05-05,Hamilton,Product-8,Home Decor,Miniature Statue,Baurdani,9,1191.17,990.19,200.98
NZ-ORD-1222,2026-05-06,Auckland,Product-30,Home Decor,Curtain,Brother,5,1182,782.39,399.61
NZ-ORD-1223,2026-05-07,Auckland,Product-30,Toys,Puzzle,Telltale,6,1004.11,714.34,289.77
NZ-ORD-1224,2026-05-08,Wellington,Product-24,Books,Documentary,Universal,9,166.78,-72.12,238.9
NZ-ORD-1225,2026-05-09,Hamilton,Product-22,Electronics,Hardisk SDD,Seagate,7,52.99,-254.27,307.26
NZ-ORD-1226,2026-05-10,Hamilton,Product-14,Clothing,Jacket,Nike,5,1748.84,1837.65,-88.81
NZ-ORD-1227,2026-05-11,Hamilton,Product-6,Home Decor,Vase,Midea,4,1841.49,1607.79,233.7
NZ-ORD-1228,2026-05-12,Dunedin,Product-6,Home Decor,Curtain,Brother,5,1143.12,1167.19,-24.07
NZ-ORD-1229,2026-05-13,Hamilton,Product-3,Toys,Board Game,Exploding,4,79.64,-259.91,339.55
NZ-ORD-1230,2026-05-14,Auckland,Product-1,Books,Romance,Warner Bros,10,1188.73,1253.6,-64.87
NZ-ORD-1231,2026-05-15,Dunedin,Product-8,Books,Comedy,Warner Bros,1,220.53,70.25,150.28
NZ-ORD-1232,2026-05-16,Dunedin,Product-21,Home Decor,Window Blind,Rails,8,1429.31,1317.32,111.99
NZ-ORD-1233,2026-05-17,Christchurch,Product-27,Home Decor,Miniature Statue,Holmes Brok,4,626.22,620.63,5.59
NZ-ORD-1234,2026-05-18,Christchurch,Product-2,Books,Horror,Universal,3,1531.41,1622.3,-90.89
NZ-ORD-1235,2026-05-19,Auckland,Product-28,Clothing,Shoe,Converse,4,555.85,477.92,77.93
NZ-ORD-1236,2026-05-20,Wellington,Product-14,Electronics,Hardisk SDD,Toshiba,7,1680.09,1477.99,202.1
NZ-ORD-1237,2026-05-21,Christchurch,Product-3,Home Decor,Vinyl Paper,Level Up,1,1111.23,973.8,137.43
NZ-ORD-1238,2026-05-22,Auckland,Product-14,Books,Comedy,Disney,5,1805.63,1782.6,23.03
NZ-ORD-1239,2026-05-23,Hamilton,Product-21,Toys,Puzzle,Hasbro,10,1173.35,823.39,349.96
NZ-ORD-1240,2026-05-24,Dunedin,Product-15,Clothing,Pant,Converse,4,416.36,361.06,55.3
NZ-ORD-1241,2026-05-25,Hamilton,Product-10,Books,Documentary,Warner Bros,8,231.81,240.1,-8.29
NZ-ORD-1242,2026-05-26,Wellington,Product-19,Toys,Puzzle,Hasbro,7,332.24,274.18,58.06
NZ-ORD-1243,2026-05-27,Christchurch,Product-24,Books,Horror,Bloom House,5,387.81,-74.49,462.3
NZ-ORD-1244,2026-05-28,Christchurch,Product-24,Toys,Board Game,Exploding,7,211.12,285.83,-74.71
NZ-ORD-1245,2026-05-29,Hamilton,Product-16,Books,Horror,Warner Bros,4,516.94,575.66,-58.72
NZ-ORD-1246,2026-05-30,Christchurch,Product-3,Books,Horror,Lionsgate,7,718.91,236.45,482.46
NZ-ORD-1247,2026-05-31,Christchurch,Product-22,Clothing,T-Shirt,Converse,7,1750.42,1303.82,446.6
NZ-ORD-1248,2026-06-01,Auckland,Product-16,Clothing,Shoe,Nike,7,275.42,73.47,201.95
NZ-ORD-1249,2026-06-02,Wellington,Product-17,Toys,Robot,Namco,4,1248.61,1245.55,3.06
NZ-ORD-1250,2026-06-03,Wellington,Product-3,Books,Comedy,20th Century Fox,2,1207.67,1234.89,-27.22
NZ-ORD-1251,2026-06-04,Hamilton,Product-5,Home Decor,Curtain,Kels,1,945.39,605.17,340.22
NZ-ORD-1252,2026-06-05,Christchurch,Product-14,Toys,Card Game,Dungeons,1,508.97,53.99,454.98
NZ-ORD-1253,2026-06-06,Wellington,Product-27,Electronics,CCTV,Samsung,9,405.92,421.35,-15.43
NZ-ORD-1254,2026-06-07,Hamilton,Product-11,Toys,Puzzle,Hasbro,7,390.58,22.46,368.12
NZ-ORD-1255,2026-06-08,Christchurch,Product-27,Clothing,Jacket,New Balance,2,1950.07,1653.63,296.44
NZ-ORD-1256,2026-06-09,Christchurch,Product-23,Clothing,Shoe,Puma,2,584.71,166.28,418.43
NZ-ORD-1257,2026-06-10,Hamilton,Product-4,Books,Horror,Bloom House,6,377.69,435.19,-57.5
NZ-ORD-1258,2026-06-11,Hamilton,Product-18,Toys,Robot,Konami,6,1049.49,854.18,195.31
NZ-ORD-1259,2026-06-12,Dunedin,Product-6,Toys,Card Game,Marvel,1,680.07,399.52,280.55
NZ-ORD-1260,2026-06-13,Auckland,Product-7,Clothing,Jacket,Puma,10,1591.74,1186.59,405.15
NZ-ORD-1261,2026-06-14,Hamilton,Product-24,Toys,Card Game,Marvel,8,1811.99,1594,217.99
NZ-ORD-1262,2026-06-15,Wellington,Product-30,Electronics,Hardisk SDD,Seagate,1,1202.14,1086.1,116.04
NZ-ORD-1263,2026-06-16,Dunedin,Product-15,Electronics,Hardisk SDD,Samsung,9,539.45,538.26,1.19
NZ-ORD-1264,2026-06-17,Auckland,Product-19,Books,Romance,Disney,6,1559,1191.67,367.33
NZ-ORD-1265,2026-06-18,Wellington,Product-6,Clothing,Shirt,Adidas,1,970.11,808.37,161.74
NZ-ORD-1266,2026-06-19,Christchurch,Product-1,Toys,Puzzle,Hasbro,5,1574.24,1559.04,15.2
NZ-ORD-1267,2026-06-20,Wellington,Product-18,Books,Comedy,Lionsgate,7,1977.61,1492.03,485.58
NZ-ORD-1268,2026-06-21,Auckland,Product-4,Clothing,Shirt,Puma,9,799.1,826.71,-27.61
NZ-ORD-1269,2026-06-22,Wellington,Product-9,Books,Horror,Universal,7,179.24,-22.09,201.33
NZ-ORD-1270,2026-06-23,Wellington,Product-13,Clothing,Shoe,New Balance,2,117.13,-295.21,412.34
NZ-ORD-1271,2026-06-24,Dunedin,Product-23,Home Decor,Vinyl Paper,Kenko,6,1921.58,1908.52,13.06
NZ-ORD-1272,2026-06-25,Wellington,Product-14,Clothing,Shirt,Adidas,2,623.35,265.15,358.2
NZ-ORD-1273,2026-06-26,Wellington,Product-21,Electronics,Mobile Phone,Oppo,5,1122.53,981.53,141
NZ-ORD-1274,2026-06-27,Dunedin,Product-7,Books,Comedy,Universal,4,756.75,389.56,367.19
NZ-ORD-1275,2026-06-28,Hamilton,Product-8,Electronics,TV,Xiaomi,9,353,-17.22,370.22
NZ-ORD-1276,2026-06-29,Christchurch,Product-17,Books,Cartoon,Dreamworks,2,1856.13,1941.57,-85.44
NZ-ORD-1277,2026-06-30,Wellington,Product-1,Clothing,T-Shirt,Nike,5,1373.94,1068.27,305.67
NZ-ORD-1278,2026-07-01,Christchurch,Product-20,Toys,Card Game,Hasbro,3,579.67,509.82,69.85
NZ-ORD-1279,2026-07-02,Dunedin,Product-3,Toys,Board Game,Marvel,3,1241.92,1264.9,-22.98
NZ-ORD-1280,2026-07-03,Dunedin,Product-21,Toys,Card Game,Dungeons,9,1024.02,611.43,412.59
NZ-ORD-1281,2026-07-04,Wellington,Product-19,Home Decor,Vase,Yuzhei Wong,1,1126.35,930.46,195.89
NZ-ORD-1282,2026-07-05,Dunedin,Product-11,Books,Romance,20th Century Fox,4,1605.65,1650.15,-44.5
NZ-ORD-1283,2026-07-06,Auckland,Product-21,Clothing,Pant,New Balance,7,1064.2,836.28,227.92
NZ-ORD-1284,2026-07-07,Hamilton,Product-18,Clothing,T-Shirt,Converse,9,1911.95,1531.79,380.16
NZ-ORD-1285,2026-07-08,Dunedin,Product-11,Books,Documentary,Warner Bros,9,1679.11,1275.74,403.37
NZ-ORD-1286,2026-07-09,Auckland,Product-24,Electronics,DVD Player,Toshiba,7,1465.67,1252.11,213.56
NZ-ORD-1287,2026-07-10,Auckland,Product-14,Electronics,Mobile Phone,Oppo,1,1779.57,1733.5,46.07
NZ-ORD-1288,2026-07-11,Auckland,Product-12,Books,Documentary,National Geographic,9,358.08,87.53,270.55
NZ-ORD-1289,2026-07-12,Hamilton,Product-27,Books,Romance,Warner Bros,1,1294.82,1237.59,57.23
NZ-ORD-1290,2026-07-13,Christchurch,Product-1,Toys,Robot,Namco,10,514.55,155.28,359.27
NZ-ORD-1291,2026-07-14,Auckland,Product-27,Books,Cartoon,Disney,8,386.9,65.41,321.49
NZ-ORD-1292,2026-07-15,Christchurch,Product-5,Home Decor,Miniature Statue,Baurdani,3,1038.64,994.31,44.33
NZ-ORD-1293,2026-07-16,Christchurch,Product-21,Clothing,T-Shirt,Converse,2,1208.77,932.48,276.29
NZ-ORD-1294,2026-07-17,Dunedin,Product-4,Home Decor,Miniature Statue,Bucchari,1,1268.18,1154.78,113.4
NZ-ORD-1295,2026-07-18,Hamilton,Product-16,Electronics,CCTV,Huawei,10,1733.36,1352.8,380.56
NZ-ORD-1296,2026-07-19,Wellington,Product-30,Clothing,Shirt,Adidas,4,759.39,417.42,341.97
NZ-ORD-1297,2026-07-20,Auckland,Product-6,Clothing,Pant,Nike,6,174.14,-322.06,496.2
NZ-ORD-1298,2026-07-21,Auckland,Product-5,Electronics,TV,Xiaomi,1,105.56,-96.48,202.04
NZ-ORD-1299,2026-07-22,Hamilton,Product-18,Clothing,T-Shirt,Puma,7,1752.72,1756.41,-3.69
NZ-ORD-1300,2026-07-23,Christchurch,Product-18,Home Decor,Vinyl Paper,Joyko,6,140.25,-258.38,398.63
NZ-ORD-1301,2026-07-24,Christchurch,Product-2,Clothing,Pant,Converse,2,1177.32,946.12,231.2
NZ-ORD-1302,2026-07-25,Hamilton,Product-24,Clothing,T-Shirt,Nike,7,641.17,162.35,478.82
NZ-ORD-1303,2026-07-26,Dunedin,Product-23,Toys,Card Game,Telltale,9,869.96,564.17,305.79
NZ-ORD-1304,2026-07-27,Auckland,Product-24,Clothing,Shoe,Converse,2,1002.61,1073.1,-70.49
NZ-ORD-1305,2026-07-28,Dunedin,Product-16,Electronics,DVD Player,Panasonic,10,1285.45,1357.12,-71.67
NZ-ORD-1306,2026-07-29,Hamilton,Product-16,Electronics,DVD Player,Toshiba,9,1834.07,1466.77,367.3
NZ-ORD-1307,2026-07-30,Hamilton,Product-26,Electronics,TV,Panasonic,1,145.49,49.87,95.62
NZ-ORD-1308,2026-07-31,Wellington,Product-6,Toys,Puzzle,Telltale,5,422.94,504.65,-81.71
NZ-ORD-1309,2026-08-01,Hamilton,Product-3,Electronics,Hardisk SDD,Toshiba,6,994.88,496.58,498.3
NZ-ORD-1310,2026-08-02,Christchurch,Product-12,Books,Horror,20th Century Fox,6,612.73,289.57,323.16
NZ-ORD-1311,2026-08-03,Dunedin,Product-8,Books,Cartoon,Pixar,7,518.81,429.92,88.89
NZ-ORD-1312,2026-08-04,Hamilton,Product-7,Clothing,Jacket,New Balance,5,599.58,404.33,195.25
NZ-ORD-1313,2026-08-05,Christchurch,Product-25,Clothing,T-Shirt,Puma,10,1735.29,1678.76,56.53
NZ-ORD-1314,2026-08-06,Wellington,Product-30,Books,Romance,20th Century Fox,8,837.86,750.64,87.22
NZ-ORD-1315,2026-08-07,Dunedin,Product-6,Books,Cartoon,Dreamworks,7,984.38,577.45,406.93
NZ-ORD-1316,2026-08-08,Wellington,Product-11,Electronics,CCTV,Xiaomi,6,1434.81,1031.73,403.08
NZ-ORD-1317,2026-08-09,Hamilton,Product-10,Clothing,T-Shirt,Adidas,8,1860.57,1567.58,292.99
NZ-ORD-1318,2026-08-10,Hamilton,Product-1,Toys,Board Game,Exploding,1,443.97,537.61,-93.64
NZ-ORD-1319,2026-08-11,Christchurch,Product-18,Books,Romance,Universal,5,186.37,-230.43,416.8
NZ-ORD-1320,2026-08-12,Dunedin,Product-15,Books,Cartoon,Disney,10,502.74,411.05,91.69
NZ-ORD-1321,2026-08-13,Christchurch,Product-17,Toys,Card Game,Marvel,4,1608.71,1139.06,469.65
NZ-ORD-1322,2026-08-14,Christchurch,Product-26,Electronics,DVD Player,Panasonic,5,1840.99,1693.08,147.91
NZ-ORD-1323,2026-08-15,Christchurch,Product-6,Clothing,Jacket,Nike,8,1471.36,1189.29,282.07
NZ-ORD-1324,2026-08-16,Wellington,Product-15,Books,Comedy,Disney,10,1520.74,1509.72,11.02
NZ-ORD-1325,2026-08-17,Wellington,Product-18,Books,Romance,Lionsgate,3,230.81,254.22,-23.41
NZ-ORD-1326,2026-08-18,Hamilton,Product-25,Electronics,CCTV,Huawei,7,1808.38,1722.19,86.19
NZ-ORD-1327,2026-08-19,Wellington,Product-29,Clothing,T-Shirt,Converse,5,368.43,-19.71,388.14
NZ-ORD-1328,2026-08-20,Dunedin,Product-3,Toys,Robot,Namco,5,547.85,93.84,454.01
NZ-ORD-1329,2026-08-21,Wellington,Product-11,Electronics,Hardisk SDD,Sandisk,9,1836.18,1754.05,82.13
NZ-ORD-1330,2026-08-22,Hamilton,Product-25,Electronics,CCTV,Samsung,7,437.55,127.87,309.68
NZ-ORD-1331,2026-08-23,Wellington,Product-9,Home Decor,Vinyl Paper,Seiko,8,461.38,525.39,-64.01
NZ-ORD-1332,2026-08-24,Auckland,Product-1,Toys,Puzzle,Wonder World,10,326.72,167.67,159.05
NZ-ORD-1333,2026-08-25,Auckland,Product-4,Home Decor,Vase,Midea,1,1882.13,1650.32,231.81
NZ-ORD-1334,2026-08-26,Wellington,Product-28,Books,Comedy,20th Century Fox,9,488.88,397.53,91.35
NZ-ORD-1335,2026-08-27,Auckland,Product-24,Home Decor,Curtain,Brother,10,1407.81,1142.93,264.88
NZ-ORD-1336,2026-08-28,Dunedin,Product-2,Books,Cartoon,Warner Bros,1,915.85,755.41,160.44
NZ-ORD-1337,2026-08-29,Auckland,Product-23,Books,Romance,Lionsgate,8,1260.31,1346.79,-86.48
NZ-ORD-1338,2026-08-30,Christchurch,Product-13,Home Decor,Vinyl Paper,Seven,6,1973.42,1904.42,69
NZ-ORD-1339,2026-08-31,Dunedin,Product-12,Electronics,Mobile Phone,Huawei,1,1392.76,1428.1,-35.34
NZ-ORD-1340,2026-09-01,Auckland,Product-3,Toys,Robot,Bandai,8,843.43,933.25,-89.82
NZ-ORD-1341,2026-09-02,Christchurch,Product-30,Toys,Board Game,Telltale,3,1634.63,1501.51,133.12
NZ-ORD-1342,2026-09-03,Hamilton,Product-26,Clothing,Shoe,Nike,3,115.75,165.42,-49.67
NZ-ORD-1343,2026-09-04,Dunedin,Product-1,Home Decor,Vinyl Paper,Seiko,7,370.45,67.38,303.07
NZ-ORD-1344,2026-09-05,Auckland,Product-1,Clothing,Pant,New Balance,3,1179.1,993.97,185.13
NZ-ORD-1345,2026-09-06,Dunedin,Product-15,Electronics,DVD Player,Panasonic,10,197.16,120.63,76.53
NZ-ORD-1346,2026-09-07,Christchurch,Product-2,Toys,Robot,Namco,2,1216.58,816.03,400.55
NZ-ORD-1347,2026-09-08,Wellington,Product-13,Home Decor,Vase,Foshan,9,863.64,743.65,119.99
NZ-ORD-1348,2026-09-09,Hamilton,Product-14,Books,Romance,Universal,5,1348.5,1108.01,240.49
NZ-ORD-1349,2026-09-10,Auckland,Product-18,Books,Romance,Universal,4,1219.52,1058.47,161.05
NZ-ORD-1350,2026-09-11,Hamilton,Product-4,Home Decor,Curtain,Brother,4,91.18,-168.4,259.58
NZ-ORD-1351,2026-09-12,Christchurch,Product-14,Home Decor,Vase,IKEA,6,1890.27,1439.42,450.85
NZ-ORD-1352,2026-09-13,Wellington,Product-11,Clothing,Shoe,Converse,6,618.89,683.43,-64.54
NZ-ORD-1353,2026-09-14,Wellington,Product-24,Books,Horror,Warner Bros,3,38.24,132.93,-94.69
NZ-ORD-1354,2026-09-15,Dunedin,Product-12,Books,Horror,Warner Bros,6,1357.41,1038.47,318.94
NZ-ORD-1355,2026-09-16,Wellington,Product-24,Clothing,Shirt,Puma,3,1153.12,1131.84,21.28
NZ-ORD-1356,2026-09-17,Auckland,Product-11,Home Decor,Vase,Yuzhei Wong,7,1227.66,753.85,473.81
NZ-ORD-1357,2026-09-18,Auckland,Product-3,Toys,Board Game,Century,8,909.4,601.92,307.48
NZ-ORD-1358,2026-09-19,Hamilton,Product-17,Home Decor,Window Blind,Kels,3,272.32,116.91,155.41
NZ-ORD-1359,2026-09-20,Hamilton,Product-26,Home Decor,Window Blind,Rails,10,1812.74,1845.44,-32.7
NZ-ORD-1360,2026-09-21,Hamilton,Product-7,Toys,Doll,Barbie,3,1284.96,1018.12,266.84
NZ-ORD-1361,2026-09-22,Christchurch,Product-10,Clothing,Shoe,Nike,3,1312.1,1161.11,150.99
NZ-ORD-1362,2026-09-23,Hamilton,Product-2,Electronics,Hardisk SDD,Seagate,6,307.74,56.6,251.14
NZ-ORD-1363,2026-09-24,Auckland,Product-17,Books,Documentary,20th Century Fox,7,1574.3,1148.21,426.09
NZ-ORD-1364,2026-09-25,Wellington,Product-16,Toys,Card Game,Marvel,6,1334.41,859.39,475.02
NZ-ORD-1365,2026-09-26,Hamilton,Product-13,Books,Cartoon,Dreamworks,7,1026.69,948.23,78.46
NZ-ORD-1366,2026-09-27,Christchurch,Product-30,Electronics,CCTV,Sony,10,1085.16,1146.28,-61.12
NZ-ORD-1367,2026-09-28,Hamilton,Product-21,Home Decor,Curtain,IKEA,9,1702.76,1534.59,168.17
NZ-ORD-1368,2026-09-29,Dunedin,Product-14,Home Decor,Miniature Statue,Bucchari,8,1286.31,1048.7,237.61
NZ-ORD-1369,2026-09-30,Dunedin,Product-16,Clothing,Shirt,Adidas,1,1446.91,1195.61,251.3
NZ-ORD-1370,2026-10-01,Christchurch,Product-15,Books,Horror,Lionsgate,8,1755.62,1789.68,-34.06
NZ-ORD-1371,2026-10-02,Christchurch,Product-27,Electronics,Hardisk SDD,Seagate,1,79.3,163.94,-84.64
NZ-ORD-1372,2026-10-03,Hamilton,Product-7,Books,Romance,Disney,10,939.76,693.07,246.69
NZ-ORD-1373,2026-10-04,Dunedin,Product-8,Electronics,DVD Player,Samsung,6,1780.65,1669.62,111.03
NZ-ORD-1374,2026-10-05,Auckland,Product-19,Electronics,DVD Player,Toshiba,1,1381.43,1247.04,134.39
NZ-ORD-1375,2026-10-06,Hamilton,Product-7,Electronics,DVD Player,Changhong,2,329.4,202.57,126.83
NZ-ORD-1376,2026-10-07,Auckland,Product-28,Clothing,Jacket,New Balance,2,45.72,16.47,29.25
NZ-ORD-1377,2026-10-08,Auckland,Product-29,Clothing,T-Shirt,Converse,5,822.36,440.7,381.66
NZ-ORD-1378,2026-10-09,Dunedin,Product-8,Home Decor,Curtain,IKEA,7,1551.33,1196.98,354.35
NZ-ORD-1379,2026-10-10,Wellington,Product-27,Home Decor,Vase,IKEA,10,1952.35,1503.39,448.96
NZ-ORD-1380,2026-10-11,Christchurch,Product-26,Electronics,Hardisk SDD,Toshiba,6,1370.85,1297.89,72.96
NZ-ORD-1381,2026-10-12,Wellington,Product-16,Electronics,Mobile Phone,Vivo,4,1426.72,1298.01,128.71
NZ-ORD-1382,2026-10-13,Christchurch,Product-4,Toys,Puzzle,Marvel,3,1383.57,1071.77,311.8
NZ-ORD-1383,2026-10-14,Dunedin,Product-8,Clothing,Shirt,Puma,3,1143.84,818.81,325.03
NZ-ORD-1384,2026-10-15,Hamilton,Product-18,Toys,Robot,Capcom,6,739.8,743.9,-4.1
NZ-ORD-1385,2026-10-16,Auckland,Product-13,Electronics,Hardisk SDD,Samsung,1,904.9,655.41,249.49
NZ-ORD-1386,2026-10-17,Wellington,Product-9,Toys,Robot,Konami,2,1965.86,1642.17,323.69
NZ-ORD-1387,2026-10-18,Christchurch,Product-16,Books,Horror,Warner Bros,9,328.97,-37.06,366.03
NZ-ORD-1388,2026-10-19,Hamilton,Product-28,Toys,Card Game,Telltale,4,990.42,1061.89,-71.47
NZ-ORD-1389,2026-10-20,Hamilton,Product-4,Home Decor,Vase,IKEA,9,702.22,343.3,358.92
NZ-ORD-1390,2026-10-21,Christchurch,Product-12,Toys,Puzzle,Gramedia,2,1842.65,1528.94,313.71
NZ-ORD-1391,2026-10-22,Auckland,Product-3,Books,Cartoon,Disney,7,1868.87,1793.5,75.37
NZ-ORD-1392,2026-10-23,Hamilton,Product-2,Toys,Card Game,Hasbro,7,213.31,-204.4,417.71
NZ-ORD-1393,2026-10-24,Christchurch,Product-21,Home Decor,Curtain,Rails,5,64.66,46.26,18.4
NZ-ORD-1394,2026-10-25,Christchurch,Product-4,Home Decor,Curtain,Brother,2,1942.38,2029.66,-87.28
NZ-ORD-1395,2026-10-26,Hamilton,Product-5,Electronics,DVD Player,Samsung,1,678.18,756.82,-78.64
NZ-ORD-1396,2026-10-27,Wellington,Product-17,Books,Documentary,Universal,8,1953.2,1833.82,119.38
NZ-ORD-1397,2026-10-28,Hamilton,Product-28,Electronics,Mobile Phone,Oppo,4,691.71,424.2,267.51
NZ-ORD-1398,2026-10-29,Auckland,Product-30,Electronics,CCTV,Huawei,4,780.82,415.77,365.05
NZ-ORD-1399,2026-10-30,Christchurch,Product-1,Electronics,TV,Panasonic,5,1868.93,1629.9,239.03
NZ-ORD-1400,2026-10-31,Dunedin,Product-5,Clothing,Pant,New Balance,5,272.49,226.25,46.24
NZ-ORD-1401,2026-11-01,Hamilton,Product-2,Toys,Card Game,Hasbro,2,1898.26,1756.65,141.61
NZ-ORD-1402,2026-11-02,Dunedin,Product-1,Toys,Robot,Bandai,9,39.84,-368.14,407.98
NZ-ORD-1403,2026-11-03,Auckland,Product-14,Clothing,Pant,Puma,8,1827.11,1853.64,-26.53
NZ-ORD-1404,2026-11-04,Dunedin,Product-8,Books,Documentary,National Geographic,1,1838.31,1623.4,214.91
NZ-ORD-1405,2026-11-05,Hamilton,Product-26,Electronics,Mobile Phone,Vivo,9,849.05,385.46,463.59
NZ-ORD-1406,2026-11-06,Auckland,Product-5,Clothing,Jacket,New Balance,2,1425.84,937.26,488.58
NZ-ORD-1407,2026-11-07,Dunedin,Product-19,Clothing,Pant,Nike,10,1745.76,1557.66,188.1
NZ-ORD-1408,2026-11-08,Wellington,Product-14,Home Decor,Curtain,Brother,8,120.25,-360.92,481.17
NZ-ORD-1409,2026-11-09,Auckland,Product-19,Toys,Puzzle,Hasbro,5,360.78,298.22,62.56
NZ-ORD-1410,2026-11-10,Hamilton,Product-23,Home Decor,Curtain,Rails,6,1288.55,1263.39,25.16
NZ-ORD-1411,2026-11-11,Wellington,Product-18,Clothing,Shirt,Converse,5,1548.13,1252.16,295.97
NZ-ORD-1412,2026-11-12,Christchurch,Product-24,Home Decor,Miniature Statue,Bucchari,4,1080.5,1152.13,-71.63
NZ-ORD-1413,2026-11-13,Wellington,Product-23,Toys,Board Game,Hasbro,7,55.47,-38.6,94.07
NZ-ORD-1414,2026-11-14,Dunedin,Product-26,Electronics,Mobile Phone,Apple,1,1523.2,1553.77,-30.57
NZ-ORD-1415,2026-11-15,Christchurch,Product-30,Clothing,T-Shirt,Puma,7,1681.56,1188.41,493.15
NZ-ORD-1416,2026-11-16,Auckland,Product-3,Home Decor,Curtain,Rails,6,1046.36,799.98,246.38
NZ-ORD-1417,2026-11-17,Wellington,Product-14,Toys,Puzzle,Wonder World,10,1770.53,1546.22,224.31
NZ-ORD-1418,2026-11-18,Hamilton,Product-20,Electronics,Hardisk SDD,Sandisk,10,1528.12,1224.15,303.97
NZ-ORD-1419,2026-11-19,Dunedin,Product-19,Toys,Board Game,Exploding,5,131.63,-336.86,468.49
NZ-ORD-1420,2026-11-20,Hamilton,Product-20,Electronics,DVD Player,Panasonic,8,1643.27,1191.66,451.61
NZ-ORD-1421,2026-11-21,Christchurch,Product-3,Electronics,CCTV,Xiaomi,2,1982.33,1949.12,33.21
NZ-ORD-1422,2026-11-22,Hamilton,Product-19,Clothing,Pant,Puma,1,308.73,0.77,307.96
NZ-ORD-1423,2026-11-23,Christchurch,Product-18,Electronics,Hardisk SDD,Samsung,9,1198.52,718.71,479.81
NZ-ORD-1424,2026-11-24,Dunedin,Product-29,Electronics,Hardisk SDD,Seagate,8,1764.28,1529.67,234.61
NZ-ORD-1425,2026-11-25,Dunedin,Product-13,Books,Cartoon,Warner Bros,8,614.24,543.12,71.12
NZ-ORD-1426,2026-11-26,Christchurch,Product-3,Electronics,TV,Toshiba,1,1190.54,1182.72,7.82
NZ-ORD-1427,2026-11-27,Dunedin,Product-4,Books,Romance,20th Century Fox,2,213.3,-13.5,226.8
NZ-ORD-1428,2026-11-28,Wellington,Product-10,Home Decor,Miniature Statue,Tuscany,10,689.78,487.39,202.39
NZ-ORD-1429,2026-11-29,Wellington,Product-2,Books,Documentary,Universal,4,393.24,329.36,63.88
NZ-ORD-1430,2026-11-30,Hamilton,Product-18,Books,Romance,Lionsgate,2,983.61,926.04,57.57
NZ-ORD-1431,2026-12-01,Dunedin,Product-7,Toys,Board Game,Telltale,3,1692.75,1722.15,-29.4
NZ-ORD-1432,2026-12-02,Wellington,Product-21,Clothing,T-Shirt,New Balance,2,694.28,212.44,481.84
NZ-ORD-1433,2026-12-03,Christchurch,Product-25,Books,Romance,Warner Bros,4,1686.59,1270.19,416.4
